user_id,display_name,reputation,gold_badges,silver_badges,bronze_badges
772035,Paul,141829,28,282,270
78845,johnsyweb,141780,26,195,252
2501279,Guru Stron,141600,11,163,206
492405,vcsjones,141588,34,296,290
1505939,M.M,141544,25,220,389
1108891,Shaun Luttin,141442,93,438,491
54964,L&#233;o L&#233;opold Hertz 준영,141100,189,464,713
9072753,KamilCuk,140880,8,77,138
13913,Patrick Desjardins,140753,89,295,346
39933,genehack,140688,1,26,25
388520,zwol,140445,39,268,384
1531124,GhostCat,140417,28,186,258
3788176,Andy Turner,140299,11,166,258
207248,SiegeX,140227,25,149,159
995876,Esailija,140210,23,279,328
92315,Fabien M&#233;nager,140195,3,44,61
6451573,Jean-Fran&#231;ois Fabre,140148,24,177,242
23501,Ateş G&#246;ral,140032,27,141,191
4249,matt b,139921,66,284,350
104015,omg,139842,145,291,351
98117,hammar,139830,18,308,387
872395,nemesv,139748,16,423,362
123109,Greg Bacon,139421,34,194,250
69545,Rainer Joswig,139251,11,227,354
653364,joris,139142,37,255,207
334519,Travis Brown,139028,12,382,686
569436,Mikael Eriksson,138960,22,223,289
2598,jjnguy,138864,53,297,326
5246885,Alex Mamo,138814,18,167,201
403671,Simon Mourier,138776,22,262,310
7473,Laurie Young,138414,13,49,56
89806,moinudin,138317,45,193,217
5260024,Jonas Wilms,138235,20,157,160
6277151,tony19,138216,23,276,346
251153,zneak,138031,47,266,337
31582,Gareth,138012,36,151,158
7586,Kobi,137997,41,256,297
83805,Don Stewart,137937,36,370,470
153285,Potatoswatter,137770,29,276,429
301832,Donal Fellows,137557,19,157,221
284795,Colonel Panic,137534,96,417,478
119527,Jonathon Reinhart,137398,37,263,339
2756719,T.C.,137301,17,298,433
548696,Tadeck,137300,28,155,200
464988,MByD,137272,30,268,278
64004,gahooa,137252,14,100,104
40005,Ayman Hourieh,137116,23,148,116
59303,ChrisF,137108,31,264,334
1743880,Tunaki,137064,46,365,435
354577,Chris,136880,132,305,282
3702797,Kaiido,136608,14,256,319
1695,Gishu,136603,47,226,311
13552,Greg Beech,136577,45,209,250
91299,RRUZ,136391,20,363,489
412080,Maxim Egorushkin,136208,17,194,287
562769,Martin Thoma,136187,172,673,1033
188096,Gaurav Mantri,136146,15,239,278
51197,Adam Matan,136141,154,412,579
2435473,Pankaj Parkar,136134,23,240,303
219661,Jamiec,136074,15,141,199
1831293,Evgeniy Dorofeev,135992,31,207,288
1850609,acdcjunior,135752,37,338,310
341251,Joe Stefanelli,135729,21,241,239
116862,Ole Begemann,135540,32,280,259
3146,1800 INFORMATION,135245,30,163,242
633183,Mulan,135197,34,238,274
740,SQLMenace,134923,25,211,225
390278,Jeff Mercado,134801,33,266,280
321697,Kevin Coppock,134664,45,267,276
60711,vartec,134551,37,226,248
364969,Walker,134423,29,69,97
2173917,Sourav Ghosh,134286,16,188,266
16853,oxbow_lakes,134260,56,320,450
101258,Justin Ethier,134167,52,232,287
56778,Jim Mischel,133975,24,195,365
918959,Antti Haapala -- Слава Україні,133859,23,291,344
1109017,llogan,133703,30,257,266
653856,Raghunandan,133560,26,230,260
121747,Jack,133557,33,248,348
1219006,jamylak,133504,30,236,237
5866580,RavinderSingh13,133428,14,60,98
1668533,Satpal,133403,13,166,170
85134,araqnid,133402,25,162,137
17624,Thomas Wouters,133395,23,152,123
3522312,ScaisEdge,133360,10,97,109
106205,ralphtheninja,132978,20,113,122
469935,Armen Tsirunyan,132974,60,335,441
1202025,ρяσѕρєя K,132972,54,202,216
15809,Mecki,132879,34,259,269
1109,Theo,132862,22,167,213
2766176,brian d foy,132758,31,212,604
1412059,Roland,132576,12,198,299
18747,Tony Andrews,132570,23,228,264
302677,Rachel,132548,67,314,502
1441122,Stuart Marks,132350,38,213,269
15537,Matthew Scharley,132234,55,196,225
157237,Peter,132157,53,182,214
141555,sberry,131968,20,143,169
21709,Philip Morton,131879,38,90,97
421223,KingCrunch,131811,22,157,174
500104,Xeo,131779,53,297,402
91671,LBushkin,131656,33,217,265
225312,user225312,131577,71,176,182
56541,David Z,131550,29,262,282
1593077,einpoklum,131435,76,411,841
205185,Duncan C,131398,22,181,287
270371,davidxxx,131326,23,228,227
134204,Panagiotis Kanavos,131180,16,203,265
17174,Sam Saffron,131112,81,333,510
245549,Roman,131038,173,367,467
1426227,cassiomolin,130857,35,296,376
1012053,dbenham,130819,29,267,403
104184,Sasha Chedygov,130787,26,105,116
716216,Mick MacCallum,130183,40,281,281
669586,Sulthan,130082,23,220,274
104380,vsync,130065,59,340,421
133802,David Hedlund,129782,33,204,223
16102,Cat Plus Plus,129754,27,203,225
1114,Jeremy Banks - Vive le Canada,129715,88,358,381
10263,Brian Rogers,129657,31,311,310
1864976,Adam Dymitruk,129526,27,148,143
1357341,arshajii,129477,26,245,292
119280,DVK,129363,33,217,334
1919155,Mats Petersson,129314,14,146,232
4120,Grundlefleck,129207,25,95,112
200291,icktoofay,128991,23,257,236
644898,Jeff,128918,21,222,189
213269,Jonas,128797,101,326,405
1317805,James Donnelly,128771,35,213,222
839646,Ryan Stewart,128769,22,182,201
379693,Paresh Mayani,128428,71,242,296
105570,Dan Tao,128317,57,308,450
1136211,Clemens,128013,13,159,284
214090,hallski,127899,5,35,21
788207,Vladimir Matveev,127711,35,305,306
338204,Forrest,127653,20,74,108
80274,Scott Chamberlain,127543,35,297,441
33006,Martin v. L&#246;wis,127447,20,204,237
1084,Nathan Fellman,127428,104,265,326
400617,davidism,127180,30,415,347
271959,Frank Heikens,126970,26,154,151
414076,Anthony Pegram,126804,27,227,250
214671,Matteo Italia,126777,18,216,309
622310,Borodin,126722,9,71,145
9833,Shay Levy,126712,33,192,210
6509751,creativecreatorormaybenot,126604,66,315,424
7714,Craig Stuntz,126547,12,256,275
3207,Carl Meyer,126541,20,109,117
250260,Jorgesys,126445,26,344,277
1932150,Andy Prowl,126412,24,394,455
242933,ma11hew28,126319,122,460,659
16406,Chris Dodd,126175,13,144,235
3574081,mrry,126154,27,401,400
957768,rickster,126107,26,279,329
24587,Georg Sch&#246;lly,126085,54,223,276
263268,Steve Bennett,126045,44,185,240
497356,Andrew Whitaker,126042,32,295,308
4376,Nathan Long,125892,103,350,463
52738,gnovice,125854,16,259,363
623041,eggyal,125835,18,217,242
89817,Gordon Davisson,125708,16,134,165
62576,Ken White,125620,15,234,463
1163867,MarcinJuraszek,125610,15,199,267
1831,Russ Cam,125488,34,210,274
48492,Steve Harrison,125470,17,89,72
74314,Haim Evgi,125446,46,221,226
703717,Danield,125413,37,234,265
58803,lhunath,125376,16,72,78
3785314,Programmer,125245,22,247,335
131874,Clodoaldo Neto,125204,29,248,273
3110834,Reza Aghaei,125197,18,232,429
189179,Ben James,125119,27,195,155
643383,Caleb,124997,19,186,277
198707,Tatu Ulmanen,124758,34,189,185
13087,to StackOverflow,124696,33,210,341
641955,janos,124648,31,238,248
1053,Ed Swangren,124632,24,188,268
97160,Amro,124543,25,247,461
2696260,M. Deinum,124441,22,230,246
424300,Dylan Markow,124419,27,286,202
47529,chaos,124257,34,306,310
1393766,Pshemo,124215,25,191,275
1038015,Robert Longson,123985,27,267,253
1196,aku,123966,33,176,203
84889,Peter Niederwieser,123890,22,327,259
1679310,Radim K&#246;hler,123861,48,242,340
213464,YOU,123791,34,189,222
12993861,stefan,123783,6,36,72
1009603,PSL,123739,21,256,243
4851043,Benjamin Pasero,123736,15,81,56
234,Orion Edwards,123612,67,246,339
398968,Katriel,123612,19,138,172
2611,ars,123468,23,150,135
134554,John Bode,123458,19,128,209
2235132,devnull,123448,33,244,231
15031,Jonathan Lonowski,123423,34,202,202
1899640,that other guy,123410,12,187,211
2144390,Gord Thompson,123399,35,243,448
355230,martineau,123393,29,178,312
1098851,Fabrizio Calderan,123367,26,170,182
3081018,Steffen Ullrich,123260,11,151,191
123671,mikemaccana,123058,110,427,529
58186,KooiInc,122888,32,145,181
2603,Aaron Maenpaa,122850,11,97,108
38360,Aaronaught,122624,26,271,344
372643,Bruno,122599,32,277,381
86989,newacct,122429,29,166,226
147601,Nick Heiner,122402,191,486,704
299924,trojanfoe,122381,23,217,248
1009479,Yu Hao,122373,48,246,302
592139,Ian Roberts,122364,17,177,189
1267329,Simeon Visser,122326,18,189,184
4117728,463035818_is_not_an_ai,122133,11,99,208
5056,George Mauer,122042,139,396,630
4620771,Nenad Vracar,122027,16,159,183
1927832,Suresh Atta,121998,38,205,314
610569,alvas,121992,114,493,795
3001761,jonrsharpe,121974,30,266,473
1033896,hmjd,121961,20,214,258
135566,Devart,121902,23,169,190
613430,Tom Wadley,121863,2,27,30
3713,Spoike,121742,45,142,158
1093528,fge,121702,35,265,338
421195,paulsm4,121599,21,171,238
1838509,agstudy,121568,18,204,265
1995738,klin,121494,15,231,254
884978,creack,121442,12,100,73
1275169,P.P,121347,20,187,247
8954,Tamas Czinege,121294,40,153,177
2756547,Artem Bilan,121177,11,102,129
134830,Richie Cotton,121057,47,251,366
2035262,Aleksei Matiushkin,120990,11,107,170
5728991,Thundercat,120931,14,279,266
218589,Klaus Byskov Pedersen,120917,30,188,223
1059372,Eugene,120848,17,211,329
280244,Ralph,120761,57,296,390
745903,leftaroundabout,120711,6,182,331
21926,Sean Bright,120634,17,143,149
984421,ekhumoro,120578,22,251,363
259038,Josh David Miller,120513,16,129,95
20394,Mike Samuel,120486,30,227,252
123471,Seth Ladd,120449,68,205,286
15239951,Corralien,120391,8,39,61
14357,spender,120380,35,242,366
143378,hpique,120324,131,342,482
29995,Rob Hruska,120286,32,169,192
305644,hvgotcodes,120168,33,207,237
775806,n. m. could be an AI,119847,14,138,258
575527,Joseph,119827,30,184,237
419,Kev,119806,53,305,391
852828,jrturton,119242,33,255,273
9493,Brian,119211,29,110,114
5623035,Mojtaba Hosseini,119128,43,323,314
33686,James Eichele,119106,41,182,214
481267,Brian Bi,119069,11,188,342
1987883,Wain,119021,15,132,152
1663001,DavidG,118937,13,228,234
19299,Brian,118865,18,244,304
559784,Arun,118779,28,289,393
165495,Casebash,118742,92,252,353
23649,jtbandes,118651,38,240,279
168657,mob,118595,18,157,290
13663,Will Hartung,118593,20,133,208
149482,Matt Joiner,118470,117,386,543
267887,Yuji &#39;Tomita&#39; Tomita,118438,31,286,247
3943312,Sam Varshavchik,118292,6,104,161
2767755,Arup Rakshit,118261,30,267,325
100754,Sinan &#220;n&#252;r,118118,15,199,343
797,Matt Sheppard,117983,46,113,134
9410,Aristotle Pagaltzis,117939,23,101,100
2296458,Cory Kramer,117856,19,174,227
565635,orlp,117641,38,225,320
597657,Eng.Fouad,117579,74,324,427
4465,levik,117499,28,75,92
18180,troelskn,117417,27,134,156
1418796,pkozlowski.opensource,117370,60,328,286
1744834,roman,117337,29,203,204
459897,Dr.Molle,117314,16,199,206
53212,thomasrutter,117313,31,153,170
15541,leppie,117220,18,200,300
7582247,Ted Lyngmo,117178,7,81,132
259769,Enigmativity,117019,11,101,180
45433,Crescent Fresh,116980,27,157,140
63756,womp,116977,26,238,271
3016153,michael.hor257k,116959,6,35,53
64313,cmcginty,116948,44,169,164
1841839,Linda Lawton - DaImTo,116868,38,220,496
179850,Gray,116828,24,302,359
11123,Philip Fourie,116827,11,67,84
184046,Legend,116780,123,284,404
1463116,Collin Jackson,116708,31,227,153
27423,Daniel Earwicker,116654,38,208,287
997358,peak,116650,20,176,210
3744182,dbc,116532,26,262,386
885318,i3arnon,116518,33,333,354
59501,StaxMan,116472,35,215,241
44853,lc.,116438,20,161,188
38206,Brian Rasmussen,116401,34,225,324
878126,android developer,116322,161,777,1322
89266,dfa,116304,32,192,229
707381,Randomblue,116263,150,362,556
265143,P&#233;ter T&#246;r&#246;k,116246,31,276,331
572,Thomas Owens,116161,99,319,436
3234959,chi,116139,3,141,227
81179,ChristopheD,116107,30,166,181
511529,GolezTrol,116100,19,185,214
932418,L.B,116098,20,187,227
1384297,Andy Wilkinson,116051,25,275,256
17744,Micah,116050,87,237,331
1734130,mvp,116048,15,129,153
710446,apsillers,115910,18,247,247
493,lomaxx,115763,58,147,180
60188,Anton Gogolev,115691,39,204,291
350087,apneadiving,115511,26,224,214
344949,ypercubeᵀᴹ,115510,19,179,245
1942,kemiller2002,115420,28,199,253
1385941,mnel,115382,28,267,255
478399,AlexR,115328,16,134,212
1450,John Topley,115292,47,199,240
3037257,Pranav C Balan,115212,25,171,195
2802040,Paulie_D,114991,13,164,184
97828,Nadia Alramli,114933,39,175,152
1950,Jon Erickson,114826,45,139,177
594420,RP Niemeyer,114792,18,295,212
1714410,Shai,114786,39,254,388
1217358,Warren Weckesser,114781,20,204,221
3418066,Paulw11,114773,14,170,208
105224,Andreas Dolk,114757,19,182,273
3848,Motti,114695,56,194,273
736079,jessehouwing,114481,22,278,373
320726,6502,114461,16,173,273
288671,Vitalii Fedorenko,114410,29,150,111
12579,Diodeus - James MacFarlane,114347,33,163,180
2988730,Mad Physicist,114230,29,195,286
477037,Stefan,114138,14,156,229
41021,Robin Rodricks,113956,146,414,617
541038,Joran Beasley,113930,13,167,187
198633,inspectorG4dget,113905,29,157,249
167735,slebetman,113876,19,146,178
3030305,John1024,113814,15,151,182
74118,nevan king,113747,45,206,243
412770,Ani,113402,27,268,312
1420197,Ionică Bizău,113335,93,307,487
2119,Can Berk G&#252;der,113280,26,133,137
400547,Jon Hanna,113232,10,149,257
451475,zaph,112857,21,193,232
3191,Domenic,112807,42,226,273
121493,Donut,112795,20,135,147
3617886,Tholle,112777,21,208,196
2586922,Luis Mendo,112659,13,78,150
35092,Charlie Martin,112356,26,196,265
880990,Olivier Jacot-Descombes,112259,14,147,198
1180620,Mark Adler,112209,15,132,173
9360,Peter Boughton,112150,32,123,177
21677,James,111870,32,164,177
25050,Mr Fooz,111856,7,76,105
3593996,Marcin Nabiałek,111829,43,267,297
613130,xanatos,111820,13,206,291
109305,Jesper R&#248;nn-Jensen,111576,45,122,160
234938,Christopher Orr,111555,27,202,195
290085,kjhughes,111491,31,195,264
613198,rsp,111268,31,208,183
20128,serg,111265,77,325,337
318758,Joni,111219,14,150,200
2670892,greg-449,111142,235,109,158
66692,dirkgently,111120,16,134,190
12983,TM.,110987,34,124,128
1384652,Teifion,110959,76,164,196
149080,AnApprentice,110940,201,636,1028
184883,Andreas K&#246;berle,110892,58,280,307
256970,Cary Swoveland,110665,6,67,103
150634,Joseph Mansfield,110648,22,247,328
286802,michael,110510,118,257,351
21632,Adam Bellaire,110429,19,152,165
108205,jsbueno,110156,11,157,233
651174,David542,110093,203,564,1007
8155,Amy B,110071,21,139,190
189205,interjay,110069,21,276,262
13792,ColinD,110036,30,204,205
1000343,Tyler Rinker,109844,71,328,527
714968,mKorbel,109815,20,137,325
106159,Matthew Watson,109547,12,174,296
984823,Joop Eggen,109547,8,87,140
2411802,Alexander,109520,32,210,206
18511,Kip,109387,87,238,268
4105,Michael Gundlach,109343,11,38,41
32880,JimB,109325,17,281,270
370305,user370305,109237,23,166,152
1172002,Lars Kotthoff,109232,16,210,208
241631,Praetorian,109089,20,245,334
861716,Gert Arnold,109080,36,213,311
25222,Robert Gamble,109002,25,147,138
67392,Richard,108975,21,210,273
25324,pmg,108968,14,131,203
466862,Mark Rotteveel,108939,226,155,219
273200,Bala R,108937,23,201,212
282848,Andreas Rejbrand,108929,8,292,396
304,McDowell,108859,31,206,270
445517,CodesInChaos,108790,26,222,266
205608,O. Jones,108641,17,128,180
428790,Joris Meys,108523,31,226,265
16363,Mark,108512,20,179,236
210578,David Hellsing,108482,44,180,214
135786,Ben Lesh,108471,47,248,233
107744,spencer7593,108370,15,117,146
29,Michael Haren,108236,41,171,206
846273,Gabriele Petronella,108101,21,221,236
238886,Wayne Conrad,107959,26,158,194
44084,Andreas Grech,107940,101,303,362
2140,Barry Wark,107754,24,182,206
387076,Gilles &#39;SO- stop being evil&#39;,107739,38,215,260
15245,Ryan Bigg,107718,25,241,262
573261,RichardTheKiwi,107686,28,203,266
95612,Jochen Ritzel,107588,33,203,195
1422451,Parfait,107567,19,100,133
74757,Cᴏʀʏ,107498,20,167,198
2867928,Kasravnd,107287,19,165,193
314291,StuartLC,107237,18,220,292
1104384,Midhun MP,107121,31,157,205
348545,Jonathan Livni,107082,110,274,366
368630,David W.,107040,40,222,347
41360,Vilx-,106904,90,288,430
98607,Martin Liversage,106796,23,215,262
2483313,spickermann,106782,9,112,143
2050455,mscdex,106698,15,199,158
188246,David Sherret,106590,28,196,184
82320,Billy ONeal,106530,61,327,562
25449,Tsvetomir Tsonev,106494,5,29,34
6890912,blhsing,106445,9,84,130
1079354,Makoto,106389,27,196,235
1229023,raina77ow,106365,16,202,235
214010,mikera,106351,26,264,426
91914,gnarf,106322,26,128,161
13055,Parand,106270,49,154,188
142434,Stephen Canon,106117,20,189,274
410767,Tony Delroy,106068,16,185,263
179125,Jordan Running,106017,18,188,187
2455888,haccks,105992,27,179,271
1139697,Zeta,105876,13,204,246
8815,Peter Bailey,105868,32,185,206
2442099,G-Cyrillus,105853,14,115,134
776560,Wes McKinney,105471,32,144,108
2545680,Max Koretskyi,105439,67,353,514
7595,Pablo Fernandez,105210,58,195,234
187141,yegor256,105043,131,463,623
130758,devoured elysium,105037,134,354,571
411591,markE,105015,11,170,183
75642,Robert Koritnik,105009,56,284,412
1686485,tymeJV,104775,14,164,158
1461008,WestLangley,104763,11,286,283
80860,kennebec,104760,32,108,127
191596,justin,104698,14,184,227
75500,Shimmy Weitzhandler,104692,126,434,639
1405065,Blckknght,104682,11,133,183
5423108,Alireza,104650,27,277,173
104458,selbie,104474,15,107,183
3250829,rayryeng,104464,22,196,201
5185595,Mayank Shukla,104359,19,162,145
24054,kgiannakakis,104168,28,162,197
1285133,rdelmar,104082,13,209,222
17279,zoul,104065,44,263,361
6461,splattne,104030,53,205,250
377270,sarnold,104020,23,185,243
107049,Thomasleveil,103915,18,122,118
16632,hadley,103898,35,185,248
16957,Ivan,103849,17,53,59
45664,Andrzej Doyle,103777,33,191,231
1811992,web-tiki,103750,33,224,257
15861,BFree,103742,21,162,204
298607,dawg,103714,23,135,215
440119,Benjamin Lindley,103693,10,207,283
98046,Jakub Troszok,103663,11,43,54
65223,KM.,103579,34,180,213
68183,mrblah,103487,142,316,422
12725,James Curran,103485,37,185,263
369,Blorgbeard,103437,50,235,276
164299,Rachel,103397,119,272,367
392,Dan Herbert,103377,51,192,221
666221,diegoveloper,103351,25,250,200
370103,Curtis,103338,68,277,357
4482,Ben Hoffstein,103325,8,106,121
122005,chridam,103305,26,243,241
27439,Vincent Ramdhanie,103135,23,142,194
1426065,MattDMo,102842,21,249,237
768644,rzwitserloot,102813,6,69,97
283055,Tower,102765,131,364,518
398242,No Results Found,102735,38,198,231
1001985,McGarnagle,102723,31,234,261
2214,Matthew Crumley,102715,24,104,131
18103,skiphoppy,102713,76,179,220
40655,Robin Day,102458,23,119,168
44984,venkatachalam,102439,31,74,77
114029,Leniel Maccaferri,102368,46,378,493
6463558,Lin Du,102207,134,332,560
608639,jww,102205,103,440,939
5768908,Gerardo Furtado,102174,9,128,176
1256624,huon,102016,23,237,227
510937,Bakuriu,101909,22,206,235
385378,NikiC,101906,39,192,226
544825,max,101811,15,113,176
1292848,Paul LeBeau,101800,9,167,196
3010968,Selman Gen&#231;,101681,15,124,191
1945651,JLRishe,101652,19,137,171
49701,Evan Fosmark,101651,36,108,118
298053,Brad Christie,101594,16,158,200
3501,Anders,101569,15,121,175
111335,Pavel Minaev,101555,27,221,293
383609,Bojangles,101473,50,173,209
241536,John Dibling,101446,32,191,332
5311735,Evk,101443,8,152,201
8435,Tom Ritter,101310,32,142,174
20261,Ikke,101221,23,100,120
53850,sykloid,101156,12,67,71
2509,dmckee --- ex-moderator kitten,101151,25,146,235
12030,Nick Johnson,101139,17,130,198
70386,jgauffin,101130,45,244,377
28324,Elias Zamaria,101053,33,120,150
12158757,ThomasIsCoding,101034,9,35,100
142637,sloth,101032,21,181,223
939557,MadScientist,100781,10,118,148
3571,codeape,100766,26,175,200
131368,ChssPly76,100686,25,209,196
4086,Ferruccio,100638,38,229,303
427332,Tommy,100612,12,186,204
23199,p.campbell,100557,70,261,326
784387,Martin Ullrich,100543,27,266,229
477420,Alexei Levenkov,100527,15,135,188
5820010,Shehata Gamal,100503,8,75,95
82156,emmby,100464,66,194,251
